room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
325198,1550761,Private room,Southwark,Camberwell Green,6,5.0,2,1.0,72.0,2,51.480192,-0.101592,2013-12-21 21:22:24
325221,1663905,Entire home/apt,Camden,Kilburn,0,,3,2.0,537.0,1,51.540158,-0.186381,2013-12-23 15:04:03
325233,1663866,Private room,Islington,Highbury East,31,5.0,2,1.0,98.0,3,51.549104,-0.09814,2013-12-23 13:35:36
325237,1527056,Entire home/apt,Westminster,West End,53,4.5,4,1.0,233.0,1,51.513769,-0.131152,2013-12-23 14:06:22
325305,734142,Private room,Newham,West Ham,36,5.0,2,1.0,72.0,3,51.52999,0.009778,2013-12-22 22:18:13
325329,1664347,Entire home/apt,Hammersmith and Fulham,Fulham Broadway,0,,4,2.0,537.0,3,51.484214,-0.199551,2013-12-22 23:18:11
325673,1665741,Private room,Camden,Swiss Cottage,11,4.5,2,1.0,81.0,1,51.543677,-0.173323,2013-12-22 00:57:17
325809,1666422,Entire home/apt,Camden,West Hampstead,0,,8,3.0,1096.0,14,51.549993,-0.184546,2013-12-23 16:05:25
325942,495449,Entire home/apt,Hammersmith and Fulham,Addison,1,4.5,4,1.0,152.0,3,51.499147,-0.212739,2013-12-22 21:20:29
326146,1667975,Private room,Waltham Forest,Lea Bridge,0,,2,1.0,216.0,7,51.569309,-0.02936,2013-12-21 19:38:55
326236,1667994,Entire home/apt,Westminster,Marylebone High Street,1,5.0,4,2.0,162.0,365,51.520286,-0.157555,2013-12-21 23:00:20
326398,1669014,Private room,Westminster,Knightsbridge and Belgravia,43,5.0,2,2.0,89.0,3,51.511831,-0.171285,2013-12-22 22:11:28
326534,1621975,Entire home/apt,Westminster,West End,19,4.5,2,1.0,215.0,3,51.515657,-0.130533,2013-12-23 00:52:30
326559,1621975,Entire home/apt,Tower Hamlets,St. Peter's,12,4.5,2,1.0,188.0,3,51.532356,-0.063847,2013-12-23 02:31:40
326633,1619024,Private room,Wandsworth,Queenstown,81,5.0,2,1.0,81.0,1,51.47634,-0.150685,2013-12-22 02:00:18
326641,446033,Shared room,Waltham Forest,Hoe Street,1,4.0,2,1.0,143.0,1,51.585906,-0.018102,2013-12-23 01:34:38
326721,1670623,Entire home/apt,Lambeth,St. Leonard's,5,5.0,2,1.0,106.0,90,51.429573,-0.131869,2013-12-23 03:45:26
327118,74224,Private room,Islington,St. Peter's,5,4.5,2,1.0,99.0,2,51.538182,-0.089607,2013-12-21 21:52:37
327220,1672891,Private room,Hackney,Hoxton East & Shoreditch,54,4.5,2,2.0,111.0,1,51.524534,-0.08006,2013-12-23 15:50:03
327230,901847,Private room,Hammersmith and Fulham,Askew,5,5.0,4,2.0,143.0,7,51.503851,-0.241811,2013-12-23 03:24:24
327338,1527056,Entire home/apt,Westminster,West End,42,4.5,4,1.0,279.0,1,51.513108,-0.130466,2013-12-21 20:33:18
327582,1674398,Private room,Enfield,Highlands,0,,4,1.0,81.0,1,51.653849,-0.112248,2013-12-22 23:10:50
327599,3255649,Private room,Hackney,Homerton,0,,2,1.0,99.0,1,51.546221,-0.053983,2013-12-21 23:48:21
327682,1637218,Entire home/apt,Hackney,Victoria,1,5.0,2,1.0,143.0,1,51.538858,-0.053085,2013-12-22 23:07:31
327743,1675125,Entire home/apt,Wandsworth,Fairfield,0,,2,1.0,268.0,6,51.461199,-0.172984,2013-12-22 21:25:05
328189,1410091,Private room,Greenwich,Shooters Hill,0,,1,1.0,81.0,1,51.472959,0.069405,2013-12-22 23:23:53
328646,1678467,Entire home/apt,Redbridge,Clementswood,0,,2,1.0,268.0,30,51.560091,0.078357,2013-12-23 14:24:17
328762,1672631,Entire home/apt,Islington,Holloway,7,4.5,2,1.0,164.0,4,51.550146,-0.119669,2013-12-22 01:20:19
329053,1652776,Entire home/apt,Islington,Mildmay,0,,4,2.0,180.0,5,51.549807,-0.092362,2013-12-21 19:50:35
329268,1451718,Entire home/apt,Southwark,Surrey Docks,9,4.5,4,1.0,147.0,2,51.506873,-0.041717,2013-12-22 02:19:18
329348,1681733,Entire home/apt,Kensington and Chelsea,Earl's Court,14,5.0,2,1.0,141.0,3,51.490349,-0.192605,2013-12-23 02:10:23
329496,1013310,Entire home/apt,Hackney,Hackney Central,0,,6,3.0,288.0,1,51.552056,-0.056413,2013-12-21 20:29:11
329585,1645632,Entire home/apt,Lambeth,Larkhall,27,5.0,2,1.0,194.0,3,51.469417,-0.130082,2013-12-22 02:06:05
329610,1682825,Private room,Waltham Forest,Grove Green,0,,1,1.0,180.0,1,51.56394,-0.010252,2013-12-21 22:49:43
330333,1685337,Private room,Camden,Cantelowes,0,,1,5.0,144.0,1,51.543742,-0.135951,2013-12-21 23:44:26
330783,1687570,Private room,Southwark,Peckham Rye,0,,1,1.0,81.0,5,51.455725,-0.051658,2013-12-23 14:13:13
330919,1688038,Private room,Tower Hamlets,Weavers,4,5.0,2,1.0,121.0,1,51.527821,-0.069476,2013-12-22 01:38:08
330932,1302946,Entire home/apt,Islington,St. George's,23,5.0,2,1.0,180.0,4,51.553861,-0.127758,2013-12-22 01:09:18
330990,1688309,Entire home/apt,Tower Hamlets,St. Peter's,0,,4,2.0,161.0,1,51.53259,-0.054601,2013-12-23 15:01:11
331058,1688557,Private room,Ealing,Southfield,4,5.0,3,1.0,90.0,1,51.501366,-0.256621,2013-12-21 22:13:27
331153,1621975,Entire home/apt,Hackney,Hoxton East & Shoreditch,13,5.0,5,2.0,286.0,5,51.523007,-0.083712,2013-12-22 21:15:45
331264,1689346,Entire home/apt,Lewisham,Telegraph Hill,0,,4,2.0,179.0,30,51.473551,-0.047779,2013-12-22 23:00:57
331339,799986,Private room,Islington,Canonbury,0,,2,1.0,152.0,2,51.537815,-0.086454,2013-12-23 15:15:45
332984,211108,Entire home/apt,Kensington and Chelsea,Royal Hospital,13,5.0,4,1.0,288.0,3,51.490272,-0.158055,2013-12-21 21:57:46
333012,301788,Private room,Kensington and Chelsea,Courtfield,2,5.0,2,1.0,144.0,3,51.493021,-0.188563,2013-12-21 23:43:45
333231,1698011,Private room,Islington,Mildmay,5,5.0,2,1.0,63.0,1,51.549382,-0.08839,2013-12-22 23:12:42
333300,1698277,Entire home/apt,Waltham Forest,Lea Bridge,0,,4,2.0,180.0,1,51.57164,-0.030147,2013-12-21 20:12:10
333376,1698494,Private room,Camden,Kilburn,10,5.0,2,1.0,117.0,2,51.540679,-0.194495,2013-12-22 02:01:36
333724,1692767,Private room,Tower Hamlets,Whitechapel,28,4.5,4,1.0,149.0,1,51.514681,-0.056166,2013-12-23 03:49:44
333746,1700191,Private room,Hammersmith and Fulham,Fulham Broadway,1,5.0,1,1.0,77.0,5,51.482679,-0.202646,2013-12-22 20:57:26
334120,1637587,Entire home/apt,Islington,Caledonian,9,4.5,4,2.0,225.0,2,51.536226,-0.118609,2013-12-21 20:25:26
334310,1703080,Private room,Lewisham,Lewisham Central,51,5.0,2,1.0,58.0,3,51.457346,-0.016143,2013-12-22 00:59:23
334412,1703579,Private room,Islington,Clerkenwell,20,5.0,2,1.0,108.0,1,51.522729,-0.106207,2013-12-21 20:53:51
334546,1703967,Private room,Newham,Plaistow South,65,4.5,2,1.0,50.0,1,51.524926,0.036789,2013-12-23 16:18:28
334656,1704431,Entire home/apt,Hackney,Hoxton West,0,,2,1.0,122.0,5,51.533248,-0.090753,2013-12-22 00:20:49
334671,1704392,Private room,Ealing,Perivale,0,,2,1.0,54.0,3,51.538807,-0.324194,2013-12-21 19:46:56
334700,1704671,Private room,Lewisham,New Cross,16,5.0,2,1.0,54.0,2,51.478266,-0.043497,2013-12-21 23:09:03
334729,1704724,Entire home/apt,Islington,Bunhill,57,5.0,3,1.0,301.0,1,51.523692,-0.090118,2013-12-23 01:19:00
335143,814744,Private room,Redbridge,Wanstead,44,4.5,2,1.0,54.0,2,51.555722,0.036001,2013-12-21 22:19:33
335154,1706579,Entire home/apt,Hammersmith and Fulham,Palace Riverside,6,5.0,3,1.0,180.0,3,51.468659,-0.205523,2013-12-22 02:15:06
335173,1490386,Private room,Lambeth,Streatham South,11,5.0,2,1.0,63.0,3,51.41649,-0.133021,2013-12-21 23:37:10
335418,1707708,Private room,Lewisham,New Cross,1,4.5,2,1.0,90.0,1,51.47565,-0.023517,2013-12-21 23:52:20
335833,1707033,Entire home/apt,Westminster,Bayswater,13,5.0,2,1.0,224.0,4,51.514571,-0.193124,2013-12-23 15:25:15
335867,1706248,Entire home/apt,Newham,Stratford and New Town,0,,2,2.0,358.0,21,51.532577,-0.01141,2013-12-23 00:33:58
336577,1270755,Entire home/apt,Hackney,Hoxton East & Shoreditch,49,4.5,5,2.0,206.0,1,51.531844,-0.081524,2013-12-23 01:19:09
336800,1091091,Private room,Hackney,Hoxton East & Shoreditch,37,5.0,2,1.0,134.0,2,51.528837,-0.081645,2013-12-23 01:06:11
336845,1713320,Private room,Kensington and Chelsea,St. Helen's,11,5.0,2,1.0,116.0,1,51.517212,-0.215626,2013-12-22 21:45:36
337035,1714125,Private room,Waltham Forest,Cann Hall,0,,2,1.0,89.0,1,51.55743,0.010573,2013-12-22 23:54:49
337412,1708383,Entire home/apt,Tower Hamlets,Bromley North,0,,4,2.0,449.0,1,51.525059,-0.025743,2013-12-22 02:32:34
337806,1716535,Entire home/apt,Hackney,Shacklewell,7,4.5,2,1.0,108.0,1,51.55163,-0.074497,2013-12-22 01:38:51
338354,1719023,Private room,Lewisham,Telegraph Hill,13,5.0,2,1.0,54.0,2,51.468602,-0.049313,2013-12-21 19:40:36
338488,1719560,Private room,Tower Hamlets,Bow East,0,,2,1.0,178.0,2,51.537613,-0.023235,2013-12-22 02:16:18
338721,124437,Private room,Camden,King's Cross,4,4.5,2,1.0,81.0,2,51.525948,-0.120508,2013-12-22 22:54:44
339361,1658836,Private room,Westminster,Warwick,62,4.5,4,1.0,79.0,1,51.491562,-0.138983,2013-12-23 13:25:15
339625,1724241,Private room,Haringey,Noel Park,2,5.0,2,1.0,72.0,1,51.593829,-0.110122,2013-12-23 02:39:11
339678,50226,Entire home/apt,Haringey,Stroud Green,29,4.5,2,1.0,108.0,3,51.578406,-0.105711,2013-12-22 01:00:56
339742,1724619,Private room,Newham,Forest Gate South,0,,2,1.0,134.0,5,51.541531,0.013102,2013-12-23 13:48:59
339841,1688038,Private room,Tower Hamlets,Weavers,6,4.5,2,1.0,116.0,1,51.528987,-0.068405,2013-12-23 15:01:48
340435,1727431,Private room,Hammersmith and Fulham,Shepherd's Bush Green,17,5.0,2,1.0,107.0,2,51.506896,-0.226043,2013-12-23 00:58:23
340805,1729461,Entire home/apt,Southwark,Riverside,9,5.0,4,1.0,107.0,4,51.500701,-0.069839,2013-12-22 22:27:27
340855,1729741,Private room,Croydon,Selsdon and Ballards,0,,2,2.0,117.0,1,51.346567,-0.060006,2013-12-21 19:04:07
340912,1729294,Entire home/apt,Camden,Cantelowes,14,4.5,4,2.0,170.0,3,51.546183,-0.129826,2013-12-23 02:44:19
340916,1734039,Private room,Harrow,Wealdstone,3,3.5,1,1.0,38.0,4,51.600981,-0.334545,2013-12-21 19:51:05
340970,102885,Entire home/apt,Hackney,London Fields,18,4.0,12,2.0,18.0,4,51.541158,-0.055822,2013-12-21 21:43:02
341143,1499506,Private room,Haringey,Stroud Green,1,,2,1.0,125.0,1,51.570341,-0.110964,2013-12-23 03:17:17
341495,1268732,Entire home/apt,Tower Hamlets,Whitechapel,24,4.0,6,1.0,134.0,3,51.51474,-0.056793,2013-12-22 21:23:22
341712,1733809,Entire home/apt,Hammersmith and Fulham,Shepherd's Bush Green,24,5.0,4,1.0,189.0,1,51.504648,-0.219197,2013-12-21 20:19:30
341723,1733831,Private room,Newham,Stratford and New Town,0,,1,1.0,58.0,1,51.536585,-0.003598,2013-12-21 21:07:00
341779,1734105,Private room,Croydon,Thornton Heath,2,5.0,2,3.0,45.0,4,51.402078,-0.098696,2013-12-21 19:08:46
341795,1734039,Private room,Harrow,Wealdstone,0,,1,1.0,72.0,7,51.60164,-0.33589,2013-12-22 21:30:42
341871,1189575,Entire home/apt,Waltham Forest,High Street,1,5.0,4,2.0,270.0,3,51.58483,-0.034011,2013-12-21 20:42:59
341929,1491208,Entire home/apt,Haringey,Crouch End,1,4.0,4,1.0,116.0,6,51.578506,-0.138443,2013-12-23 02:36:34
341956,1735026,Private room,Ealing,Greenford Broadway,1,5.0,2,1.0,90.0,2,51.531692,-0.376105,2013-12-22 00:55:15
341990,974752,Private room,Lewisham,New Cross,0,,2,1.0,113.0,1,51.475488,-0.026063,2013-12-23 14:45:31
342501,1738173,Entire home/apt,Lewisham,Catford South,22,4.5,3,1.0,106.0,1,51.439475,-0.018648,2013-12-21 22:00:40
342636,1740979,Private room,Lewisham,Crofton Park,0,,2,1.0,107.0,1,51.456439,-0.037568,2013-12-23 02:26:17
342656,1738766,Entire home/apt,Westminster,West End,22,4.5,4,1.0,295.0,3,51.514927,-0.134999,2013-12-23 01:05:53
342708,161789,Entire home/apt,Kensington and Chelsea,Pembridge,28,5.0,4,1.0,268.0,1,51.514609,-0.197124,2013-12-23 15:42:57
342804,1631033,Entire home/apt,Hounslow,Turnham Green,0,,4,2.0,358.0,7,51.489286,-0.269878,2013-12-23 02:31:50
343016,1589699,Entire home/apt,Southwark,Riverside,19,5.0,4,1.0,233.0,2,51.50234,-0.073514,2013-12-22 23:34:38
343149,507972,Entire home/apt,Westminster,Lancaster Gate,3,5.0,4,2.0,268.0,5,51.516911,-0.182243,2013-12-23 13:52:36
343473,512168,Entire home/apt,Newham,Beckton,18,4.5,8,2.0,162.0,1,51.506651,0.074541,2013-12-21 23:49:14
343653,1743876,Entire home/apt,Hackney,Dalston,4,5.0,2,1.0,171.0,7,51.544167,-0.075254,2013-12-22 02:14:16
343746,1744166,Private room,Lewisham,Forest Hill,4,4.5,1,2.0,68.0,1,51.433425,-0.057008,2013-12-23 14:09:15
343754,1703579,Private room,Islington,Clerkenwell,29,4.5,2,1.0,107.0,1,51.522225,-0.107616,2013-12-23 13:24:47
344066,1745229,Private room,Hammersmith and Fulham,Sands End,0,,1,1.0,216.0,1,51.470165,-0.183174,2013-12-21 19:31:30
344094,1745432,Private room,Lambeth,Streatham South,24,4.5,2,1.0,45.0,1,51.418684,-0.124622,2013-12-21 19:31:41
344102,1745432,Private room,Lambeth,Streatham South,3,4.0,3,1.0,45.0,1,51.41757,-0.124534,2013-12-23 04:28:30
344191,1770073,Entire home/apt,Haringey,West Green,0,,4,2.0,268.0,1,51.586885,-0.093619,2013-12-23 02:34:03
344233,1746057,Private room,Newham,East Ham North,0,,2,1.0,315.0,2,51.544392,0.058724,2013-12-21 20:48:10
344717,1748888,Entire home/apt,Lewisham,New Cross,0,,4,2.0,180.0,7,51.480084,-0.035329,2013-12-22 00:15:09
344832,1749375,Entire home/apt,Hackney,Haggerston,0,,3,1.0,286.0,2,51.531877,-0.069188,2013-12-23 04:27:22
344860,1749484,Private room,Greenwich,Woolwich Common,0,,1,1.0,72.0,7,51.481748,0.06801,2013-12-22 21:12:46
344876,1690902,Entire home/apt,Lambeth,Streatham Wells,0,,2,1.0,70.0,30,51.435366,-0.127217,2013-12-21 20:16:58
344904,1470049,Private room,Wandsworth,Wandsworth Common,2,4.5,6,3.0,180.0,1,51.445494,-0.167852,2013-12-22 00:03:16
344983,1749935,Entire home/apt,Westminster,West End,24,4.5,6,2.0,394.0,4,51.513531,-0.132683,2013-12-22 20:37:21
344999,1750019,Entire home/apt,Lewisham,Evelyn,0,,2,2.0,449.0,1,51.489988,-0.042806,2013-12-21 23:45:44
345013,1750074,Entire home/apt,Southwark,Riverside,0,,4,2.0,360.0,30,51.50021,-0.069752,2013-12-21 21:55:07
345039,1750169,Entire home/apt,Brent,Kensal Green,0,,6,2.0,421.0,14,51.534,-0.237836,2013-12-23 00:51:10
345213,1749484,Private room,Greenwich,Woolwich Common,0,,1,1.0,72.0,7,51.481847,0.067884,2013-12-23 01:29:19
345321,1751472,Entire home/apt,Newham,Stratford and New Town,0,,6,2.0,539.0,14,51.533382,-0.00996,2013-12-22 00:09:24
345380,1561116,Private room,Waltham Forest,Leyton,9,5.0,4,1.0,81.0,2,51.567842,-0.017354,2013-12-23 03:03:24
345388,1751833,Private room,Haringey,St. Ann's,1,4.5,4,2.0,89.0,7,51.581192,-0.098401,2013-12-23 00:00:23
345439,1739585,Entire home/apt,Waltham Forest,Hoe Street,0,,5,3.0,143.0,7,51.58851,-0.019051,2013-12-22 20:50:38
345466,1752063,Entire home/apt,Islington,Bunhill,47,4.5,4,2.0,267.0,4,51.522097,-0.091562,2013-12-23 14:05:28
345997,1561116,Private room,Waltham Forest,Leyton,13,4.5,8,3.0,72.0,2,51.569311,-0.018431,2013-12-22 00:03:46
346508,1756547,Entire home/apt,Haringey,West Green,3,4.5,4,2.0,268.0,7,51.587136,-0.093246,2013-12-23 02:57:06
346523,1756532,Entire home/apt,Kensington and Chelsea,Stanley,13,5.0,3,1.0,179.0,5,51.483116,-0.184303,2013-12-22 22:58:40
346925,1755949,Entire home/apt,Hackney,Hoxton East & Shoreditch,8,5.0,2,2.0,224.0,5,51.529006,-0.082601,2013-12-23 00:04:59
347016,1759310,Entire home/apt,Richmond upon Thames,Fulwell and Hampton Hill,0,,10,6.0,1136.0,7,51.4298,-0.347682,2013-12-22 00:40:29
347048,1759433,Entire home/apt,Islington,St. Peter's,2,5.0,6,3.0,451.0,5,51.535487,-0.093328,2013-12-22 21:10:32
347056,1759458,Private room,Enfield,Bush Hill Park,0,,2,1.0,107.0,1,51.633118,-0.0926,2013-12-23 02:32:05
347067,1668174,Private room,Lambeth,Herne Hill,29,5.0,1,1.0,63.0,3,51.469212,-0.098912,2013-12-21 21:56:21
347094,1759404,Private room,Lambeth,Tulse Hill,8,5.0,2,1.0,98.0,2,51.453253,-0.120468,2013-12-23 14:12:01
347227,1759954,Entire home/apt,Newham,Manor Park,0,,6,3.0,449.0,1,51.553352,0.047198,2013-12-22 02:17:51
347261,1760084,Entire home/apt,Wandsworth,Earlsfield,0,,4,3.0,761.0,3,51.434427,-0.183084,2013-12-22 22:05:12
347304,1759343,Entire home/apt,Southwark,Cathedrals,46,5.0,5,1.0,233.0,1,51.507961,-0.103072,2013-12-22 21:10:22
347389,1090342,Private room,Newham,Royal Docks,1,5.0,2,1.0,170.0,2,51.500616,0.031175,2013-12-23 03:41:00
347418,1760867,Private room,Hounslow,Chiswick Riverside,0,,2,1.0,134.0,1,51.478971,-0.272293,2013-12-23 02:58:25
347436,1666422,Private room,Camden,West Hampstead,0,,4,2.0,550.0,2,51.550251,-0.184449,2013-12-22 01:34:31
347452,1285811,Private room,Lambeth,Stockwell,7,5.0,1,1.0,54.0,5,51.476076,-0.125311,2013-12-21 20:23:16
347849,1763100,Entire home/apt,Wandsworth,Bedford,4,4.5,8,3.0,360.0,4,51.441665,-0.137704,2013-12-21 20:20:35
347896,1763100,Private room,Lambeth,Thornton,29,5.0,3,2.0,54.0,2,51.444542,-0.138037,2013-12-21 21:59:34
348074,1749935,Entire home/apt,Westminster,West End,19,4.5,6,2.0,394.0,4,51.512513,-0.132289,2013-12-23 02:05:54
348076,1606425,Private room,Newham,Forest Gate South,0,,2,1.0,179.0,1,51.544029,0.009168,2013-12-22 22:03:03
348321,1765164,Private room,Brent,Mapesbury,3,5.0,2,1.0,63.0,3,51.55216,-0.21502,2013-12-22 21:08:35
348348,1014695,Private room,Lambeth,Brixton Hill,15,4.5,4,1.0,86.0,1,51.44454,-0.120685,2013-12-23 00:51:46
348349,1014695,Private room,Lambeth,Brixton Hill,29,5.0,3,1.0,86.0,1,51.446108,-0.122819,2013-12-23 01:38:47
348504,1765956,Entire home/apt,Bromley,Farnborough and Crofton,0,,2,1.0,322.0,1,51.363351,0.070538,2013-12-23 02:47:58
348549,1764754,Entire home/apt,Tower Hamlets,St. Peter's,12,5.0,2,1.0,261.0,2,51.528041,-0.064443,2013-12-21 22:34:02
348670,1766715,Private room,Islington,Hillrise,17,5.0,2,1.0,79.0,2,51.570523,-0.124005,2013-12-23 13:44:48
348755,1707972,Private room,Newham,West Ham,0,,2,1.0,98.0,2,51.535282,0.015217,2013-12-22 23:23:31
349124,662146,Entire home/apt,Camden,Camden Town with Primrose Hill,0,,4,2.0,198.0,3,51.541088,-0.14055,2013-12-21 22:03:20
349143,1768706,Private room,Brent,Dudden Hill,33,5.0,2,2.0,54.0,3,51.553614,-0.230678,2013-12-23 00:25:54
349260,1769650,Private room,Redbridge,Wanstead,0,,2,2.0,90.0,1,51.563132,0.033122,2013-12-21 22:48:10
349280,216660,Entire home/apt,Hammersmith and Fulham,Shepherd's Bush Green,40,4.5,5,2.0,152.0,1,51.50482,-0.219971,2013-12-22 21:57:49
349339,1769902,Private room,Barnet,Coppetts,0,,2,1.0,90.0,2,51.616543,-0.149359,2013-12-22 00:02:27
349569,1770926,Private room,Wandsworth,West Hill,0,,2,1.0,89.0,1,51.444405,-0.211238,2013-12-23 01:40:05
349631,190208,Entire home/apt,Lambeth,Stockwell,50,4.5,4,1.0,131.0,3,51.476278,-0.1309,2013-12-21 23:42:37
349865,1772863,Private room,Tower Hamlets,Canary Wharf,0,,2,1.0,295.0,1,51.500591,-0.016253,2013-12-23 13:41:05
349885,263632,Entire home/apt,Hackney,Hackney Downs,0,,6,3.0,288.0,1,51.556256,-0.056646,2013-12-21 19:58:18
349930,1773176,Private room,Islington,Bunhill,20,4.5,1,1.0,81.0,1,51.528323,-0.10085,2013-12-23 14:58:10
350089,1773932,Entire home/apt,Hackney,Victoria,0,,4,2.0,503.0,3,51.538591,-0.054222,2013-12-21 21:50:58
350148,509178,Entire home/apt,Tower Hamlets,Whitechapel,4,5.0,3,1.0,216.0,4,51.515477,-0.068588,2013-12-21 21:03:38
350291,1775117,Private room,Hackney,Hoxton East & Shoreditch,42,5.0,2,1.0,123.0,6,51.525941,-0.080429,2013-12-22 21:31:29
350295,1768967,Entire home/apt,Tower Hamlets,Blackwall & Cubitt Town,0,,6,2.0,1079.0,14,51.506706,-0.004462,2013-12-22 00:34:44
350431,1763389,Entire home/apt,Tower Hamlets,Canary Wharf,4,5.0,5,1.0,179.0,3,51.494973,-0.025079,2013-12-22 20:43:09
350442,1775832,Private room,Islington,Highbury West,6,4.5,2,2.0,79.0,2,51.563609,-0.105144,2013-12-22 01:32:58
350544,1115076,Entire home/apt,Greenwich,Peninsula,1,5.0,4,2.0,179.0,3,51.493844,0.013164,2013-12-23 14:26:47
350588,1775224,Private room,Islington,Caledonian,0,,2,3.0,122.0,30,51.532744,-0.122143,2013-12-23 04:27:18
351055,1778720,Private room,Tower Hamlets,Bow West,0,,2,1.0,144.0,7,51.531098,-0.037995,2013-12-22 00:35:09
351071,1778760,Entire home/apt,Kensington and Chelsea,Queen's Gate,58,4.5,4,1.0,225.0,1,51.498936,-0.188133,2013-12-21 21:30:39
351717,1781810,Private room,Southwark,Riverside,0,,2,1.0,89.0,30,51.501004,-0.07798,2013-12-23 15:57:26
351727,1781664,Private room,Lambeth,Herne Hill,49,4.5,2,1.0,58.0,2,51.455115,-0.108687,2013-12-21 21:39:28
351735,1749883,Private room,Westminster,Marylebone High Street,7,4.5,2,1.0,151.0,2,51.520981,-0.1424,2013-12-21 21:40:24
352356,1784457,Private room,Hackney,London Fields,1,5.0,1,1.0,98.0,1,51.535764,-0.060552,2013-12-23 15:31:03
352362,1784457,Private room,Hackney,London Fields,0,,4,1.0,342.0,1,51.536954,-0.060684,2013-12-21 21:03:51
352512,479568,Entire home/apt,Wandsworth,Latchmere,2,4.0,4,2.0,270.0,4,51.463949,-0.181568,2013-12-21 19:53:02
352520,1784951,Private room,Enfield,Cockfosters,2,5.0,4,3.0,81.0,1,51.653133,-0.152191,2013-12-22 23:12:55
352592,1785414,Entire home/apt,Newham,Stratford and New Town,0,,5,4.0,537.0,30,51.531221,-0.006813,2013-12-22 21:52:34
352634,1785414,Private room,Newham,Forest Gate South,0,,10,7.0,805.0,30,51.5478,0.031466,2013-12-23 03:46:05
352647,1785777,Private room,Lambeth,Stockwell,7,4.5,2,1.0,72.0,2,51.471605,-0.126971,2013-12-21 22:36:46
352692,1786007,Private room,Islington,Caledonian,3,4.5,2,1.0,231.0,1,51.540285,-0.120894,2013-12-23 02:50:59
352946,693706,Entire home/apt,Hackney,Haggerston,6,5.0,6,2.0,179.0,3,51.532263,-0.066033,2013-12-23 03:09:04
353087,472248,Entire home/apt,Islington,Mildmay,0,,4,2.0,215.0,1,51.549713,-0.093549,2013-12-23 00:50:27
353133,1788460,Entire home/apt,Islington,St. Mary's,17,5.0,2,1.0,144.0,5,51.54482,-0.110079,2013-12-21 22:41:02
353633,1790951,Private room,Ealing,South Acton,3,5.0,2,1.0,106.0,3,51.507824,-0.285803,2013-12-23 01:43:36
353667,1282019,Entire home/apt,Hammersmith and Fulham,Fulham Broadway,0,,4,2.0,358.0,1,51.481535,-0.207529,2013-12-23 15:33:05
353772,1791557,Entire home/apt,Islington,Highbury East,0,,2,1.0,178.0,6,51.547345,-0.099791,2013-12-21 22:14:40
353787,1791650,Private room,Waltham Forest,Cann Hall,1,5.0,4,1.0,111.0,2,51.558594,0.013198,2013-12-23 03:57:09
354003,1792369,Entire home/apt,Kensington and Chelsea,Redcliffe,19,4.5,4,2.0,286.0,1,51.490795,-0.187786,2013-12-21 22:58:47
354151,1793056,Private room,Lambeth,Clapham Town,0,,4,2.0,383.0,4,51.462905,-0.145108,2013-12-23 13:38:15
354152,1024116,Entire home/apt,Hackney,Stoke Newington,2,5.0,4,1.0,116.0,3,51.562121,-0.074861,2013-12-23 03:36:21
354221,1138474,Entire home/apt,Haringey,Stroud Green,5,5.0,6,4.0,234.0,7,51.573684,-0.107251,2013-12-21 20:31:55
354286,1793879,Entire home/apt,Hackney,Hackney Central,0,,4,1.0,295.0,2,51.544819,-0.064375,2013-12-22 23:00:53
354827,1734039,Private room,Hounslow,Chiswick Riverside,3,4.5,2,1.0,54.0,4,51.47957,-0.267998,2013-12-21 19:35:22
355058,1797656,Entire home/apt,Westminster,Bryanston and Dorset Square,5,4.5,5,2.0,270.0,1,51.515236,-0.159985,2013-12-22 02:09:05
355150,1797656,Entire home/apt,Westminster,Lancaster Gate,9,4.0,3,1.0,153.0,1,51.513159,-0.18671,2013-12-21 20:19:50
355199,1797656,Private room,Westminster,Lancaster Gate,0,,4,1.0,198.0,1,51.512448,-0.185517,2013-12-21 21:33:54
355410,1799222,Entire home/apt,Brent,Preston,1,4.5,4,2.0,224.0,4,51.569087,-0.299756,2013-12-23 00:26:09
355567,1799991,Private room,Newham,Forest Gate South,0,,2,1.0,41.0,1,51.546421,0.00809,2013-12-21 23:35:52
355676,1800473,Private room,Redbridge,Seven Kings,0,,1,2.0,54.0,1,51.576052,0.113296,2013-12-21 22:45:39
355862,1801517,Private room,Tower Hamlets,Bow East,2,4.5,2,2.0,81.0,2,51.53749,-0.029899,2013-12-21 20:32:26
355939,460751,Private room,Brent,Harlesden,0,,2,1.0,116.0,1,51.538525,-0.249164,2013-12-23 00:34:36
356007,1797656,Entire home/apt,Westminster,Hyde Park,3,4.0,2,1.0,143.0,3,51.514244,-0.178975,2013-12-22 22:04:17
356027,1797656,Entire home/apt,Greenwich,Peninsula,2,5.0,5,2.0,170.0,5,51.495623,0.011572,2013-12-23 02:11:26
356059,1797656,Private room,Brent,Kilburn,2,4.5,2,1.0,63.0,4,51.532155,-0.194549,2013-12-23 00:24:42
356064,1797656,Private room,Brent,Kilburn,3,3.5,2,1.0,63.0,4,51.532502,-0.192896,2013-12-23 14:16:10
356073,862386,Private room,Newham,Canning Town South,23,5.0,4,1.0,72.0,2,51.520768,0.02479,2013-12-21 23:03:59
